Buy Ts,Revenue,Uid
2018-04-26 15:25:00,0.49,12499197733823029270
2018-04-26 15:30:00,3.79,11723719372442958889
2018-04-26 15:34:00,1.83,6166747268563050393
2018-04-26 15:35:00,3.67,7710918299617884322
2018-04-26 15:35:00,5.13,2107269098686721840
2018-04-26 15:38:00,0.61,12688466364925306204
2018-04-26 15:57:00,2.47,6856340013337932638
2018-04-26 16:02:00,1.47,8625857619304139756
2018-04-26 16:02:00,0.43,16502818891506071398
2018-04-26 16:19:00,1.17,1500858117730872215
2018-04-26 16:21:00,6.11,17228501771982252216
2018-04-26 16:28:00,34.53,15835224130023962439
2018-04-26 16:30:00,1.92,14736427291782143324
2018-04-26 16:52:00,7.33,17894066557004286564
2018-04-26 17:01:00,0.93,4840997699686880844
2018-04-26 17:17:00,0.24,18194475940912283879
2018-04-26 17:38:00,1.83,6166747268563050393
2018-04-26 17:41:00,2.44,17550021351607589165
2018-04-26 17:55:00,23.83,14732989905458287102
2018-04-26 17:59:00,2.44,1979785879273374662
2018-04-26 17:59:00,4.15,5470049252529456658
2018-04-26 18:04:00,0.92,18360810226516838322
2018-04-26 18:23:00,3.67,14431164710530016252
2018-04-26 18:38:00,1.53,1365413834215898661
2018-04-26 18:42:00,2.44,1746635019581139399
2018-04-26 18:42:00,6.11,7061931246714493393
2018-04-26 18:45:00,0.73,12031254805443448227
2018-04-26 18:53:00,2.32,7474671886641719076
2018-04-26 18:53:00,18.09,3263486045884611639
2018-04-26 19:29:00,2.81,5063353973850741485
2018-04-26 19:44:00,14.67,3644482766749211722
2018-04-26 19:50:00,2.44,18396814330834213531
2018-04-26 19:52:00,5.8,384150593749785632
2018-04-26 19:53:00,5.83,2140966603395482288
2018-04-26 19:59:00,2.44,17429060635354921758
2018-04-26 20:03:00,4.28,10197708394854615544
2018-04-26 20:06:00,948.44,11149926373378902217
2018-04-26 20:09:00,4.89,15865728175923226033
2018-04-26 20:27:00,0.58,4655308746031371022
2018-04-26 20:32:00,2.2,10143289198156703775
2018-04-26 20:40:00,1.22,10129781021761377572
2018-04-26 20:40:00,5.5,11962306486176658682
2018-04-26 20:53:00,2.75,2703791802409870911
2018-04-26 20:56:00,7.33,13290588451473621896
2018-04-26 20:57:00,14.24,2135694231046499268
2018-04-26 21:06:00,12.22,14506607894652621438
2018-04-26 21:09:00,4.28,2855010431550073622
2018-04-26 21:24:00,0.58,12829602521678045526
2018-04-26 21:31:00,2.93,15587575229293389165
2018-04-26 21:32:00,0.58,4636111033177057344
2018-04-26 21:44:00,1.22,546511754444629494
2018-04-26 21:56:00,1.75,4557586184828645682
2018-04-26 21:56:00,5.5,4951929172383106190
2018-04-26 21:58:00,2.44,962230379094116419
2018-04-26 22:01:00,1.83,12115795211198556251
2018-04-26 22:01:00,0.61,16946911313416630285
2018-04-26 22:12:00,2.44,10222628295252157810
2018-04-26 22:16:00,1.17,7698992559958353999
2018-04-26 22:51:00,2.33,3945202447532351785
2018-04-26 22:55:00,1.22,2564069699246582366
2018-04-26 22:56:00,6.11,13027878349689429833
2018-04-26 23:07:00,9.78,11404304626125425445
2018-04-26 23:07:00,3.42,12187442510297559209
2018-04-26 23:25:00,15.52,11108631484349381433
2018-04-26 23:27:00,1.53,132428378489993805
2018-04-26 23:31:00,1.22,11927151411991110714
2018-04-26 23:49:00,5.83,6702992701066481525
2018-04-26 23:55:00,1.75,10424337100435491819
2018-04-26 23:55:00,2.32,12184740214191907081
2018-04-27 00:37:00,3.05,7883743092158772526
2018-04-27 00:53:00,6.18,15422090666299354303
2018-04-27 00:59:00,1.53,9755060890664248561
2018-04-27 01:30:00,1.22,15819956796523945468
2018-04-27 07:09:00,3.67,8125724915715182726
2018-04-27 07:36:00,0.3,18387433070585396862
2018-04-27 08:20:00,3.3,7090266905106962797
2018-04-27 09:05:00,7.33,11419985617937360434
2018-04-27 09:08:00,3.67,3841566606669903099
2018-04-27 09:19:00,4.89,5985059235172997135
2018-04-27 09:23:00,1.34,2407686768725025870
2018-04-27 09:45:00,2.44,15573024381977965885
2018-04-27 09:47:00,2.32,6382127523474996527
2018-04-27 09:57:00,1.22,6601582732205474757
2018-04-27 10:03:00,2.69,12318346375502220837
2018-04-27 10:08:00,1.75,6962695890975881689
2018-04-27 10:21:00,5.5,5063069726447138472
2018-04-27 10:21:00,4.55,166732607350271242
2018-04-27 10:24:00,3.05,6386384367364509438
2018-04-27 10:27:00,7.33,12279246578340288814
2018-04-27 10:31:00,0.37,16252656287719919261
2018-04-27 10:39:00,2.55,7852633648371671423
2018-04-27 10:40:00,1.65,6731421022966725351
2018-04-27 10:43:00,6.72,1738999489708381708
2018-04-27 10:44:00,0.61,5700690298524434817
2018-04-27 10:49:00,2.75,1843580128855503328
2018-04-27 10:58:00,12.22,15000864825940784863
2018-04-27 10:59:00,2.02,13975932056717210136
2018-04-27 11:03:00,3.67,11748872230555502847
2018-04-27 11:16:00,1.47,15587575229293389165
2018-04-27 11:35:00,3.85,3305313181632419365
2018-04-27 11:53:00,6.72,1380093728391208200
2018-04-27 11:53:00,2.78,7497488616412366762
2018-04-27 12:01:00,3.05,823355570620184131
2018-04-27 12:02:00,4.89,3644482766749211722
2018-04-27 12:06:00,4.28,17242310642573120095
2018-04-27 12:25:00,1.1,11776028076287890783
2018-04-27 12:29:00,2.69,12636496119763843216
2018-04-27 12:31:00,4.89,1587698234119853517
2018-04-27 12:31:00,2.44,9737640335185488211
2018-04-27 12:35:00,6.72,11691223515319049597
2018-04-27 12:39:00,11.0,16762246429449342035
2018-04-27 12:46:00,5.13,8850711785264143081
2018-04-27 12:50:00,1.05,14098484949209580410
2018-04-27 12:55:00,0.85,4795331337414495410
2018-04-27 13:10:00,2.45,14891470011544410167
2018-04-27 13:43:00,8.86,11833086275959943227
2018-04-27 13:44:00,2.44,5475859905133688694
2018-04-27 13:47:00,11.61,13885063840894637439
2018-04-27 13:50:00,5.5,605475676090010843
2018-04-27 14:00:00,4.89,1765131998942842001
2018-04-27 14:02:00,3.3,7475723700219702834
2018-04-27 14:11:00,18.33,4909493050109072266
2018-04-27 14:37:00,4.64,13239681416274978126
2018-04-27 14:40:00,2.44,3758129106499827177
2018-04-27 14:43:00,1.1,16254320363729745028
2018-04-27 14:47:00,2.44,5820430986886779807
2018-04-27 14:58:00,3.67,4700706986562400212
2018-04-27 15:13:00,3.67,6166747268563050393
2018-04-27 15:18:00,8.75,17549039480413062543
2018-04-27 15:29:00,3.67,10674130253921424438
2018-04-27 15:34:00,7.64,13168993933650962486
2018-04-27 15:41:00,2.32,16009461475274469442
2018-04-27 15:44:00,0.61,15974676665349104064
2018-04-27 16:07:00,2.08,15592328396543108429
2018-04-27 16:09:00,3.89,17250986675947995684
2018-04-27 16:12:00,7.33,10861651334294503714
2018-04-27 16:13:00,3.3,16684406932678914883
2018-04-27 16:15:00,4.89,12442104721763676795
2018-04-27 16:21:00,0.37,17853832486396793205
2018-04-27 16:24:00,0.61,360458804468875188
2018-04-27 16:30:00,7.33,2062326456809288385
2018-04-27 16:58:00,3.91,348238000252671115
2018-04-27 17:09:00,2.92,5882569639569456729
2018-04-27 17:50:00,1.04,13206475454949479026
2018-04-27 18:10:00,4.89,5287816908161559318
2018-04-27 18:13:00,7.94,15974149183142329876
2018-04-27 18:31:00,1.83,6731421022966725351
2018-04-27 18:36:00,5.55,12610160073457712002
2018-04-27 18:43:00,3.67,2636796538918809060
2018-04-27 18:57:00,2.32,4814942679679077571
2018-04-27 18:58:00,0.73,12571094156759174190
2018-04-27 19:08:00,2.92,1798838870687383534
2018-04-27 19:11:00,7.33,4955919230450298317
2018-04-27 19:39:00,0.43,6805379653434147750
2018-04-27 19:42:00,3.05,5860242852450476981
2018-04-27 19:47:00,1.83,15697231927233170084
2018-04-27 19:51:00,3.97,8320038369420671618
2018-04-27 19:59:00,2.81,11504296199503172202
2018-04-27 20:04:00,4.64,12784381649605055060
2018-04-27 20:16:00,2.69,4094144145722784709
2018-04-27 20:22:00,5.5,2096987408812075591
2018-04-27 20:24:00,3.91,14099521437203958584
2018-04-27 20:29:00,4.28,10960686158354067084
2018-04-27 20:44:00,4.28,17773371241070923950
2018-04-27 21:06:00,1.83,3385834756732875262
2018-04-27 21:10:00,4.89,11108758134110927764
2018-04-27 21:13:00,9.17,12917585356500661949
2018-04-27 21:21:00,1.34,17420258193626718019
2018-04-27 21:25:00,3.05,13002746687347819609
2018-04-27 21:31:00,3.42,1568554778336910393
2018-04-27 21:38:00,2.44,7443466081570143105
2018-04-27 21:38:00,19.55,9301332997892352443
2018-04-27 21:48:00,3.36,8857495976726509994
2018-04-27 21:53:00,3.05,8989171181667170092
2018-04-27 21:56:00,2.32,4152373344722035970
2018-04-27 22:12:00,3.05,16384671385372672607
2018-04-27 22:16:00,15.28,4207749721154451745
2018-04-27 22:17:00,6.97,2907159537784984698
2018-04-27 22:19:00,1.68,1443905271748783664
2018-04-27 22:39:00,1.71,9492735349281416631
2018-04-27 22:46:00,2.44,9263703209363918894
2018-04-27 22:53:00,4.89,16897865805823517676
2018-04-27 23:05:00,4.08,14706910859154537915
2018-04-27 23:11:00,2.75,4516850287593230303
2018-04-27 23:13:00,7.33,18169375051098668718
2018-04-27 23:54:00,2.44,18361723530859003117
2018-04-28 00:17:00,0.85,12140873591922235603
2018-04-28 00:39:00,10.97,12325697306103097832
2018-04-28 02:31:00,2.32,6230516660258869024
2018-04-28 02:37:00,0.92,14015193697449554450
2018-04-28 03:07:00,0.37,18025552272669149284
2018-04-28 05:15:00,6.11,4623297422376534477
2018-04-28 06:12:00,6.42,10497337735246946285
2018-04-28 07:13:00,2.44,17492801302407864816
2018-04-28 08:28:00,7.33,10907773743828140500
2018-04-28 08:59:00,3.67,15805786381540134593
2018-04-28 09:14:00,1.53,7088186192568165323
2018-04-28 09:32:00,10.27,13966449428004691573
2018-04-28 09:36:00,2.69,12105262129373336318
2018-04-28 09:51:00,3.36,16558128655284880806
2018-04-28 09:55:00,1.47,15622072131034047547
2018-04-28 09:58:00,5.5,7943170048405733205
2018-04-28 10:02:00,0.61,901708945341457257
2018-04-28 10:03:00,6.11,9313515166443699949
2018-04-28 10:14:00,6.42,2985890724758909007
2018-04-28 10:16:00,6.11,6190544174532269098
2018-04-28 10:19:00,4.89,17169753929441689865
2018-04-28 10:29:00,1.83,5101409291528370710
2018-04-28 10:36:00,2.44,6166747268563050393
2018-04-28 10:39:00,1.22,18130149237408365740
2018-04-28 10:45:00,0.49,7547364903562363465
2018-04-28 10:47:00,5.5,4775164599446824842
2018-04-28 10:52:00,5.74,4619622925647451265
2018-04-28 11:13:00,1.59,9103340429210011711
2018-04-28 11:17:00,2.44,1655595054830624040
2018-04-28 11:22:00,4.64,8330937172754362224
2018-04-28 11:34:00,1.53,10693471350169418820
2018-04-28 11:35:00,1.22,1871568611941052244
2018-04-28 11:35:00,5.5,15701859073067496318
2018-04-28 11:37:00,1.46,5428360267575446305
2018-04-28 11:41:00,1.75,18203103559930830222
2018-04-28 11:44:00,1.83,6166747268563050393
2018-04-28 11:48:00,2.33,4917897079204279346
2018-04-28 11:50:00,21.39,15059126521626717735
2018-04-28 11:53:00,3.05,16984120759588617083
2018-04-28 11:55:00,9.78,11182217172888703344
2018-04-28 12:03:00,1.47,18227960074248603230
2018-04-28 12:07:00,4.89,3080933306130426566
2018-04-28 12:08:00,9.78,11622216958718331712
2018-04-28 12:18:00,1.83,12841474425054077189
2018-04-28 12:23:00,2.44,10914301181015395675
2018-04-28 12:26:00,8.55,7792521667561847502
2018-04-28 12:48:00,4.64,2803770800935082298
2018-04-28 12:58:00,3.42,12991504305214521518
2018-04-28 12:59:00,0.58,6210545650790876760
2018-04-28 13:04:00,7.33,11957258160576320351
2018-04-28 13:18:00,0.92,1811520111156483535
2018-04-28 13:19:00,9.33,12363454676864123873
2018-04-28 13:20:00,0.37,842444818234727486
2018-04-28 13:26:00,0.85,13268539843582043540
2018-04-28 13:45:00,2.93,16646072527906140579
2018-04-28 14:00:00,2.44,6152116560598251810
2018-04-28 14:05:00,12.22,9255247687565152329
2018-04-28 14:09:00,1.47,1209933333956484517
2018-04-28 14:11:00,0.73,4506641071515998836
2018-04-28 14:18:00,6.35,18074719574040238848
2018-04-28 14:19:00,6.42,1086577765362683303
2018-04-28 14:22:00,1.83,16190075964974247212
2018-04-28 14:25:00,1.63,11626048889147462029
2018-04-28 14:39:00,2.44,8350894052003846316
2018-04-28 14:49:00,2.62,15081533494236919351
2018-04-28 14:49:00,9.17,15738171842578306808
2018-04-28 14:51:00,2.2,17958139997124292426
2018-04-28 14:57:00,2.44,6839674203507123373
2018-04-28 15:01:00,6.77,5428360267575446305
2018-04-28 15:12:00,0.92,10617328937829401864
2018-04-28 15:14:00,21.39,15059126521626717735
2018-04-28 15:29:00,7.94,14432106333671591740
2018-04-28 15:36:00,3.67,2849774714194883533
2018-04-28 15:41:00,2.44,15586491774259763422
2018-04-28 15:42:00,8.62,13121447948659608730
2018-04-28 15:46:00,3.67,4503774738584394090
2018-04-28 15:48:00,1.47,8344532169006146104
2018-04-28 16:08:00,3.79,15272931946322283947
2018-04-28 16:12:00,12.83,13737575770345797743
2018-04-28 16:15:00,1.83,5904615224167450062
2018-04-28 16:19:00,1.53,17494873167398665788
2018-04-28 16:22:00,2.44,3441973378695715611
2018-04-28 16:38:00,0.3,11676980146676969602
2018-04-28 17:06:00,2.33,14384755832654234253
2018-04-28 17:09:00,0.92,4503774738584394090
2018-04-28 17:16:00,3.67,14046542144344948137
2018-04-28 17:21:00,2.32,11319294973890968621
2018-04-28 17:31:00,2.2,1811520111156483535
2018-04-28 17:33:00,1.34,1045257756927409941
2018-04-28 17:48:00,0.73,12571094156759174190
2018-04-28 17:50:00,0.37,8857637893560447092
2018-04-28 18:08:00,6.11,5387286309976800088
2018-04-28 18:10:00,3.05,16384671385372672607
2018-04-28 18:21:00,0.61,6718893839575996798
2018-04-28 18:28:00,4.89,10061839954874822423
2018-04-28 18:31:00,0.24,10896223954491649459
2018-04-28 18:43:00,6.11,15586086062464181928
2018-04-28 18:48:00,6.42,1086577765362683303
2018-04-28 18:49:00,1.22,16615383712980756653
2018-04-28 19:11:00,0.61,1811520111156483535
2018-04-28 19:20:00,0.24,10896223954491649459
2018-04-28 19:33:00,11.0,7814184272168520948
2018-04-28 19:51:00,0.61,14461141972145872993
2018-04-28 20:02:00,0.92,15589110502033756874
2018-04-28 20:11:00,4.89,14431838898166875135
2018-04-28 20:22:00,4.58,8963377616347936748
2018-04-28 20:25:00,2.14,8049294080088953572
2018-04-28 20:35:00,0.61,2372603640946287896
2018-04-28 20:36:00,5.13,3346065092774661654
2018-04-28 20:46:00,11.61,4940237145114001011
2018-04-28 20:55:00,0.58,18203103559930830222
2018-04-28 20:56:00,3.67,17051497046979162844
2018-04-28 21:03:00,0.93,11326438093380709272
2018-04-28 21:15:00,3.05,6544071260019051649
2018-04-28 21:18:00,4.89,5249109959916245269
2018-04-28 22:00:00,7.58,3191403035060500400
2018-04-28 22:25:00,2.57,17296240946056595832
2018-04-28 23:00:00,0.61,4162663358179316669
2018-04-28 23:18:00,3.67,8830725999894096467
2018-04-28 23:22:00,3.3,9211354503419623918
2018-04-28 23:34:00,2.75,1227864869554996692
2018-04-29 00:03:00,3.27,7605209175491721439
2018-04-29 00:16:00,2.44,14362538408707398993
2018-04-29 00:46:00,1.83,11285156958053154347
2018-04-29 01:29:00,2.44,315693516870118184
2018-04-29 01:35:00,73.33,14456354871579046419
2018-04-29 01:55:00,0.7,9417937641989208297
2018-04-29 06:35:00,0.18,221875542348230431
2018-04-29 07:35:00,1.1,3609331348487928389
2018-04-29 08:21:00,24.44,16642377990098901222
2018-04-29 09:23:00,4.64,8109499999676701209
2018-04-29 09:26:00,24.44,16642377990098901222
2018-04-29 09:34:00,4.08,12765986014719017423
2018-04-29 10:18:00,2.38,10343016064897450067
2018-04-29 10:23:00,4.28,14541162984118248867
2018-04-29 10:24:00,0.37,14507572509003092780
2018-04-29 10:44:00,7.64,14446569326294308869
2018-04-29 11:03:00,1.22,9143285498106689138
2018-04-29 11:38:00,1.47,11591255490975747929
2018-04-29 11:57:00,22.98,10029068528085152222
2018-04-29 12:01:00,5.74,14230649396027535513
2018-04-29 12:02:00,1.83,15351921541627454152
2018-04-29 12:22:00,3.05,7396270355458040646
2018-04-29 12:26:00,0.55,1503657186250551105
2018-04-29 12:29:00,2.44,9737640335185488211
2018-04-29 12:32:00,4.28,12798728663269133774
2018-04-29 12:34:00,4.89,6313134458918290086
2018-04-29 12:40:00,8.55,3852852891237471590
2018-04-29 12:43:00,3.3,15897819390429058636
2018-04-29 12:48:00,2.14,11327924496167866859
2018-04-29 12:54:00,1.22,12439835772770749159
2018-04-29 13:08:00,0.79,3092663386124498028
2018-04-29 13:15:00,0.98,5407350664544182154
2018-04-29 13:32:00,0.43,17767814491796414178
2018-04-29 13:39:00,7.82,2907159537784984698
2018-04-29 13:47:00,1.95,13501255942829819557
2018-04-29 14:09:00,0.49,15351921541627454152
2018-04-29 14:23:00,2.44,4139997679070392565
2018-04-29 14:29:00,1.28,10343016064897450067
2018-04-29 14:40:00,3.5,17818797011639758931
2018-04-29 14:46:00,1.22,16125244869962293766
2018-04-29 15:02:00,1.22,10129781021761377572
2018-04-29 15:20:00,0.85,11176203835078761001
2018-04-29 15:22:00,4.58,2135694231046499268
2018-04-29 15:24:00,1.22,8913704279292803864
2018-04-29 15:25:00,2.33,4532915526648998749
2018-04-29 15:54:00,1.28,8079637982269333551
2018-04-29 16:10:00,12.22,10820888960537706552
2018-04-29 16:29:00,1.22,15254055329006262365
2018-04-29 16:35:00,8.55,6727282585328017071
2018-04-29 16:51:00,0.37,4515890465623894576
2018-04-29 16:58:00,0.92,7906755614958570396
2018-04-29 16:59:00,0.55,14284513191288124982
2018-04-29 17:00:00,3.67,9182002098707330716
2018-04-29 17:10:00,0.73,15414902103274300567
2018-04-29 17:52:00,1.22,15154602223498191482
2018-04-29 18:19:00,12.83,14531407937336543115
2018-04-29 18:21:00,8.22,13820632672891336151
2018-04-29 18:24:00,1.07,17818881695035493486
2018-04-29 18:37:00,1.22,15154602223498191482
2018-04-29 18:50:00,3.05,14090660134990367997
2018-04-29 18:53:00,3.05,16923927442843520821
2018-04-29 19:03:00,12.22,16392415103581270931
2018-04-29 19:13:00,4.28,4329169423564702693
2018-04-29 19:23:00,1.34,8638989047390739339
2018-04-29 19:31:00,4.89,8284648835236843751
2018-04-29 19:40:00,0.92,13572899283453110894
2018-04-29 19:51:00,4.89,5321788821794235152
2018-04-29 20:03:00,3.67,12779239432607926952
2018-04-29 20:13:00,4.28,7499709978223240515
2018-04-29 20:28:00,2.44,16365118111989774857
2018-04-29 20:35:00,0.55,10373023637233601623
2018-04-29 20:43:00,4.28,5403055547947599865
2018-04-29 20:50:00,3.36,7763039130207379107
2018-04-29 21:12:00,3.67,9269863799441393138
2018-04-29 21:43:00,7.94,9837410943306655336
2018-04-29 22:30:00,2.44,2043052469955416151
2018-04-29 22:46:00,2.44,3082765804079341715
2018-04-29 23:07:00,0.37,3781630700781080542
2018-04-29 23:15:00,0.37,15047476131319408352
2018-04-29 23:16:00,12.22,1084975524364061614
2018-04-29 23:23:00,4.89,3944611446487439165
2018-04-29 23:49:00,0.92,4042621053458178986
2018-04-30 00:07:00,1.83,16495895028145544806
2018-04-30 00:13:00,4.89,17364541184620212293
2018-04-30 00:22:00,0.33,4147571813917859464
2018-04-30 00:38:00,6.72,14345461086887785712
2018-04-30 01:16:00,1.22,2005316071348480769
2018-04-30 03:24:00,3.05,13101119547101979841
2018-04-30 06:47:00,2.92,9665336738078293711
2018-04-30 08:34:00,4.89,2043052469955416151
2018-04-30 09:07:00,48.89,348238000252671115
2018-04-30 09:40:00,2.69,13820632672891336151
2018-04-30 09:43:00,2.2,17901741204384099692
2018-04-30 10:36:00,8.22,6057632734919917727
2018-04-30 10:41:00,8.55,7361492577180314860
2018-04-30 10:47:00,2.8,2210442899658836069
2018-04-30 10:57:00,0.98,9911644853513996059
2018-04-30 11:48:00,2.69,16921613957517398689
2018-04-30 11:54:00,2.8,12266942527245450926
2018-04-30 12:10:00,26.68,12165428292579758335
2018-04-30 12:16:00,24.44,3263486045884611639
2018-04-30 12:17:00,0.98,1326991637985969401
2018-04-30 12:23:00,2.2,13135393365448201776
2018-04-30 12:27:00,12.1,17815825735867557916
2018-04-30 12:44:00,0.18,6783190525240607263
2018-04-30 13:00:00,14.67,5040203471040461835
2018-04-30 13:07:00,2.44,6504843913034927159
2018-04-30 13:12:00,0.61,927157109844017085
2018-04-30 13:42:00,7.33,7830143502324560381
2018-04-30 13:50:00,1.22,3992465210416358596
2018-04-30 14:16:00,6.11,9820695254570664753
2018-04-30 14:23:00,8.55,4762831794480881019
2018-04-30 15:35:00,0.92,6148504430736339417
2018-04-30 15:42:00,11.0,4005785802996092567
2018-04-30 16:00:00,2.33,569095309392694877
2018-04-30 16:20:00,18.33,9737640335185488211
2018-04-30 16:39:00,0.49,6936421673275808438
2018-04-30 16:59:00,1.19,4960495551133353726
2018-04-30 17:12:00,0.98,13644961356535191098
2018-04-30 17:29:00,4.28,12318346375502220837
2018-04-30 17:36:00,3.79,1459990479840173566
2018-04-30 18:15:00,2.2,6106545333179010660
2018-04-30 18:23:00,3.05,13591322735325602914
2018-04-30 18:30:00,0.12,4102274426031317299
2018-04-30 19:01:00,2.81,13146693229640087663
2018-04-30 19:44:00,7.94,15561246272065911397
2018-04-30 19:48:00,12.22,5691527211227593671
2018-04-30 20:06:00,2.44,10781074974501040212
2018-04-30 20:29:00,3.05,18340679870428625222
2018-04-30 20:31:00,6.11,11972998073140155778
2018-04-30 20:32:00,3.67,1418974130182283177
2018-04-30 20:41:00,0.24,2198743545947656908
2018-04-30 21:52:00,4.89,16368839425119815638
2018-04-30 22:01:00,1.1,2832684143366907107
2018-04-30 22:05:00,1.1,7004261792713452790
2018-04-30 22:10:00,0.92,6148504430736339417
2018-04-30 22:14:00,4.89,17080610491000528357
2018-04-30 22:18:00,8.55,16191814984681587403
2018-04-30 22:27:00,0.24,12449610087825099010
2018-04-30 22:42:00,7.94,12448055257069302001
2018-04-30 22:52:00,0.73,782561772808515893
2018-04-30 23:32:00,1.83,1358714703280351243
2018-04-30 23:49:00,2.44,18169226918146540995
2018-04-30 23:59:00,0.92,7906755614958570396
2018-05-01 00:11:00,2.81,15388785282246108585
2018-05-01 03:08:00,3.3,13799223062808781274
2018-05-01 06:46:00,0.49,4532484048312306849
2018-05-01 07:59:00,0.3,17524370468859157580
2018-05-01 09:03:00,0.61,11872107117335113332
2018-05-01 09:21:00,3.67,6495034284348196506
2018-05-01 10:12:00,1.22,13975932056717210136
2018-05-01 10:14:00,2.33,5428360267575446305
2018-05-01 10:31:00,1.83,2372603640946287896
2018-05-01 10:56:00,8.55,1821470997306639636
2018-05-01 12:11:00,1.47,7829258767903884910
2018-05-01 12:16:00,0.92,12839423866823227164
2018-05-01 12:31:00,97.78,15572383374727248055
2018-05-01 12:51:00,1.34,17420258193626718019
2018-05-01 12:51:00,0.98,4570842735786014855
2018-05-01 13:00:00,2.75,10137637023734458347
2018-05-01 13:09:00,1.83,6243553978752835767
2018-05-01 14:02:00,0.49,14206857030911325104
2018-05-01 14:05:00,6.11,17813385104496628807
2018-05-01 14:40:00,2.93,2212723333123441857
2018-05-01 15:06:00,8.55,15323253520796281194
2018-05-01 15:08:00,1.22,3499906611402581566
2018-05-01 15:10:00,2.69,15111664191925236923
2018-05-01 15:56:00,4.58,3770144730085664326
2018-05-01 16:41:00,1.22,17662231604104308992
2018-05-01 16:43:00,3.42,13438691410109351544
2018-05-01 16:43:00,2.93,11990538264011911060
2018-05-01 16:59:00,3.05,13975932056717210136
2018-05-01 17:11:00,2.44,6340620824020753893
2018-05-01 17:15:00,1.87,1109184857824842490
2018-05-01 17:24:00,3.91,1176769101665890376
2018-05-01 17:38:00,2.14,7947320006694978493
2018-05-01 18:32:00,1.71,18013224600952355192
2018-05-01 18:34:00,1.83,6166747268563050393
2018-05-01 18:35:00,3.05,11341937631237369479
2018-05-01 18:39:00,24.44,1857097133584653553
2018-05-01 19:17:00,4.28,595789543918345986
2018-05-01 19:28:00,15.4,15707916926514059929
2018-05-01 19:47:00,4.89,16550648357169117407
2018-05-01 19:48:00,0.49,2372603640946287896
2018-05-01 20:05:00,3.05,5387421139965018395
2018-05-01 20:43:00,0.92,8956941276657878096
2018-05-01 20:48:00,0.24,4102274426031317299
2018-05-01 20:51:00,7.33,9913369532857514572
2018-05-01 22:08:00,1.83,6510809926472578775
2018-05-01 22:18:00,3.6,8208537031046054068
2018-05-01 22:21:00,1.4,18106943218644056452
2018-05-01 22:35:00,1.22,525807928708944712
2018-05-01 22:48:00,1.4,15284974963329083618
2018-05-01 22:55:00,8.75,17549039480413062543
2018-05-01 23:02:00,2.44,10288090992377180153
2018-05-02 00:13:00,7.33,4619075268163864178
2018-05-02 01:11:00,1.71,4782984899251386713
2018-05-02 09:20:00,12.22,504121461129059724
2018-05-02 09:38:00,4.67,16573926168006853885
2018-05-02 09:54:00,23.83,656193162812616454
2018-05-02 10:10:00,12.22,13519435391454066121
2018-05-02 10:22:00,2.33,1457722536072887534
2018-05-02 10:36:00,0.24,9939088982466477644
2018-05-02 11:14:00,2.32,951624149658612005
2018-05-02 11:16:00,3.67,5579777412731013481
2018-05-02 11:17:00,1.22,8093170164221325014
2018-05-02 11:25:00,5.83,10415209443311008480
2018-05-02 11:30:00,0.92,5065347938584855354
2018-05-02 11:33:00,9.17,7139064069319389476
2018-05-02 11:48:00,1.47,7318458720734586249
2018-05-02 12:10:00,1.83,6166747268563050393
2018-05-02 12:20:00,9.17,13860279498882438633
2018-05-02 12:22:00,6.33,17726621342847641858
2018-05-02 12:42:00,1.1,14976707688168813384
2018-05-02 12:42:00,9.78,6166747268563050393
2018-05-02 12:53:00,2.68,13707439144971701933
2018-05-02 13:05:00,4.89,17739771920736597910
2018-05-02 13:18:00,6.11,13519435391454066121
2018-05-02 13:27:00,1.83,18204113109305741943
2018-05-02 13:36:00,2.44,786496570992243049
2018-05-02 14:25:00,1.4,16017925288070843821
2018-05-02 14:47:00,3.67,9684329700465247611
2018-05-02 15:17:00,3.27,5435436225715216946
2018-05-02 15:18:00,4.28,6500659581014513990
2018-05-02 15:21:00,0.98,11684259320925930097
2018-05-02 16:25:00,0.3,1818175701772668314
2018-05-02 17:00:00,0.58,4088467400323385612
2018-05-02 17:20:00,4.28,10690952896009030534
2018-05-02 17:25:00,3.67,1436490970677212186
2018-05-02 17:44:00,11.0,6731421022966725351
2018-05-02 17:56:00,2.2,8448665899013067026
2018-05-02 18:08:00,1.83,17427599979615505050
2018-05-02 18:12:00,1.75,447363653730451537
2018-05-02 18:33:00,1.83,2135694231046499268
2018-05-02 18:44:00,1.34,15466398007902560544
2018-05-02 18:57:00,3.67,15194780518377691109
2018-05-02 19:07:00,0.3,15927558712316877896
2018-05-02 19:26:00,3.97,5547423990182129964
2018-05-02 19:39:00,7.33,12731446781573045902
2018-05-02 19:39:00,4.88,2519966192704146422
2018-05-02 19:52:00,12.83,7561835318842413425
2018-05-02 19:57:00,9.17,15900123897215224604
2018-05-02 20:26:00,3.05,9271040633970438703
2018-05-02 20:42:00,3.67,16997242348964330984
2018-05-02 20:55:00,4.28,17329310502780845052
2018-05-02 21:17:00,0.61,8901113582635184332
2018-05-02 21:21:00,0.98,6527412826330334650
2018-05-02 21:24:00,27.5,11181730890579601750
2018-05-02 21:43:00,1.83,6540035025019548810
2018-05-02 21:47:00,7.33,3641102654866403652
2018-05-02 22:06:00,0.61,8208537031046054068
2018-05-02 22:34:00,3.42,15737543472484039945
2018-05-02 22:57:00,0.92,16665120120602444485
