id,user_id,session_date,mb_used
1367_416,1367,2018-10-27,0.0
1367_417,1367,2018-12-01,263.43
1367_418,1367,2018-09-25,0.0
1367_420,1367,2018-11-22,63.59
1367_423,1367,2018-09-24,871.31
1367_426,1367,2018-08-07,526.78
1367_427,1367,2018-12-01,0.0
1367_429,1367,2018-07-29,68.93
1367_431,1367,2018-10-26,358.36
1367_434,1367,2018-09-04,266.89
1367_435,1367,2018-09-01,60.56
1367_436,1367,2018-12-07,0.0
1367_437,1367,2018-10-20,303.1
1367_438,1367,2018-08-12,84.99
1367_439,1367,2018-09-28,139.34
1367_440,1367,2018-09-28,0.0
1367_441,1367,2018-09-19,477.7
1367_442,1367,2018-12-12,593.36
1367_444,1367,2018-08-19,583.81
1367_445,1367,2018-10-19,232.02
1367_447,1367,2018-08-21,221.35
1367_448,1367,2018-08-28,0.0
1367_450,1367,2018-10-13,384.52
1367_453,1367,2018-08-17,97.92
1367_454,1367,2018-09-28,70.07
1367_456,1367,2018-11-15,207.94
1367_459,1367,2018-08-30,189.35
1367_460,1367,2018-08-30,565.94
1367_462,1367,2018-10-31,291.85
1367_463,1367,2018-09-21,420.72
1367_464,1367,2018-09-26,230.38
1367_465,1367,2018-08-22,300.28
1367_466,1367,2018-11-14,0.0
1367_469,1367,2018-08-30,72.56
1367_474,1367,2018-11-01,0.0
1367_477,1367,2018-12-26,392.24
1367_478,1367,2018-08-27,20.15
1367_480,1367,2018-11-29,87.84
1367_482,1367,2018-12-18,575.56
1367_485,1367,2018-11-26,0.0
1367_487,1367,2018-09-30,183.07
1367_493,1367,2018-08-12,190.15
1367_494,1367,2018-08-18,381.0
1367_497,1367,2018-11-09,625.87
1367_498,1367,2018-12-25,369.74
1367_499,1367,2018-11-22,384.21
1367_500,1367,2018-08-31,427.45
1367_502,1367,2018-08-06,587.14
1367_504,1367,2018-11-15,718.52
1367_505,1367,2018-12-08,0.0
1367_506,1367,2018-08-22,64.4
1367_508,1367,2018-08-04,367.76
1367_509,1367,2018-07-29,429.68
1367_510,1367,2018-12-15,128.48
1367_512,1367,2018-08-12,0.0
1367_514,1367,2018-11-10,0.0
1367_515,1367,2018-10-10,98.14
1368_1,1368,2018-12-23,743.32
1368_2,1368,2018-06-19,277.03
1368_3,1368,2018-06-28,508.65
1368_4,1368,2018-12-13,600.15
1368_5,1368,2018-11-17,202.51
1368_6,1368,2018-06-12,331.03
1368_7,1368,2018-06-18,44.64
1368_8,1368,2018-10-30,404.17
1368_9,1368,2018-08-02,357.99
1368_11,1368,2018-08-25,0.0
1368_13,1368,2018-07-31,0.0
1368_14,1368,2018-06-09,512.07
1368_15,1368,2018-06-22,16.72
1368_16,1368,2018-09-13,163.79
1368_17,1368,2018-09-28,82.72
1368_18,1368,2018-05-25,137.72
1368_19,1368,2018-06-08,0.0
1368_20,1368,2018-12-22,387.3
1368_21,1368,2018-09-02,238.6
1368_22,1368,2018-12-28,275.06
1368_23,1368,2018-08-20,132.58
1368_24,1368,2018-08-07,578.57
1368_25,1368,2018-12-04,355.86
1368_26,1368,2018-09-12,185.44
1368_27,1368,2018-08-21,51.5
1368_28,1368,2018-09-11,131.12
1368_29,1368,2018-11-22,591.52
1368_30,1368,2018-09-16,250.3
1368_31,1368,2018-12-26,528.54
1368_32,1368,2018-11-05,312.25
1368_33,1368,2018-10-29,0.0
1368_34,1368,2018-06-02,377.4
1368_35,1368,2018-09-30,133.26
1368_36,1368,2018-11-21,432.49
1368_37,1368,2018-09-21,101.31
1368_38,1368,2018-07-22,924.89
1368_39,1368,2018-08-12,315.61
1368_40,1368,2018-12-08,726.04
1368_41,1368,2018-11-25,332.49
1368_42,1368,2018-08-24,515.05
1368_43,1368,2018-10-03,200.2
1368_45,1368,2018-09-19,133.77
1368_46,1368,2018-10-29,183.46
1368_47,1368,2018-12-16,117.67
1368_48,1368,2018-11-18,552.79
1368_49,1368,2018-10-25,109.54
1368_51,1368,2018-10-31,235.3
1368_52,1368,2018-06-30,88.95
1368_53,1368,2018-12-30,649.27
1368_54,1368,2018-06-27,285.84
1368_55,1368,2018-08-14,302.26
1368_56,1368,2018-06-12,1289.33
1368_57,1368,2018-08-16,296.28
1368_58,1368,2018-08-31,642.67
1368_59,1368,2018-06-23,566.52
1368_60,1368,2018-07-11,108.65
1368_61,1368,2018-08-21,744.39
1368_62,1368,2018-11-15,761.12
1368_63,1368,2018-08-03,485.8
1368_64,1368,2018-12-31,722.24
1368_65,1368,2018-06-23,243.48
1368_66,1368,2018-11-27,457.37
1368_67,1368,2018-12-12,536.25
1368_68,1368,2018-07-22,99.78
1368_69,1368,2018-08-13,88.45
1368_70,1368,2018-12-01,197.63
1368_71,1368,2018-09-06,0.0
1368_72,1368,2018-09-30,189.9
1368_73,1368,2018-07-01,335.5
1368_74,1368,2018-06-19,455.35
1368_75,1368,2018-12-24,242.13
1368_77,1368,2018-10-05,363.81
1368_79,1368,2018-06-10,0.0
1368_80,1368,2018-09-27,112.96
1368_81,1368,2018-10-06,743.22
1368_82,1368,2018-08-23,274.61
1368_83,1368,2018-05-26,126.29
1368_84,1368,2018-08-20,328.45
1368_85,1368,2018-06-13,221.81
1368_87,1368,2018-10-15,65.35
1368_88,1368,2018-09-16,0.0
1368_89,1368,2018-06-19,270.87
1368_91,1368,2018-12-10,300.91
1368_92,1368,2018-10-28,687.35
1368_93,1368,2018-09-22,433.7
1368_94,1368,2018-07-05,351.5
1368_95,1368,2018-10-13,222.38
1368_96,1368,2018-06-06,58.36
1368_97,1368,2018-10-01,371.49
1368_98,1368,2018-06-21,231.64
1368_99,1368,2018-05-28,393.17
1368_100,1368,2018-06-25,198.57
1368_101,1368,2018-07-13,0.0
1368_102,1368,2018-06-23,552.73
1368_103,1368,2018-05-23,277.55
1368_104,1368,2018-06-08,81.5
1368_105,1368,2018-06-23,562.44
1368_107,1368,2018-11-13,0.0
1368_108,1368,2018-07-01,740.44
1368_109,1368,2018-06-14,334.33
1368_110,1368,2018-08-01,0.0
1368_111,1368,2018-12-17,0.0
1368_112,1368,2018-06-27,333.32
1368_113,1368,2018-08-07,0.0
1368_114,1368,2018-08-26,0.0
1368_115,1368,2018-07-24,479.75
1368_116,1368,2018-12-27,247.85
1368_117,1368,2018-10-11,74.76
1368_118,1368,2018-11-13,385.57
1368_119,1368,2018-07-19,0.0
1368_120,1368,2018-08-12,159.71
1368_121,1368,2018-06-10,0.0
1368_122,1368,2018-09-04,271.58
1368_123,1368,2018-11-26,559.99
1368_124,1368,2018-10-17,213.95
1368_126,1368,2018-10-06,0.0
1368_127,1368,2018-06-15,180.72
1368_128,1368,2018-10-16,0.0
1368_129,1368,2018-08-05,0.0
1368_130,1368,2018-06-27,151.82
1368_131,1368,2018-12-03,716.88
1368_132,1368,2018-09-02,97.99
1368_133,1368,2018-07-09,539.06
1368_134,1368,2018-10-30,0.0
1368_136,1368,2018-06-16,342.69
1368_139,1368,2018-10-23,823.65
1368_140,1368,2018-08-06,262.21
1368_141,1368,2018-10-15,627.09
1368_142,1368,2018-05-25,87.81
1368_143,1368,2018-11-15,649.01
1368_144,1368,2018-11-02,776.5
1368_145,1368,2018-07-14,368.3
1368_146,1368,2018-09-30,33.7
1368_147,1368,2018-10-11,304.85
1368_148,1368,2018-06-09,490.74
1368_149,1368,2018-06-01,71.81
1368_150,1368,2018-12-30,346.0
1368_151,1368,2018-06-04,518.61
1368_152,1368,2018-12-21,513.76
1368_153,1368,2018-07-12,149.85
1368_154,1368,2018-08-30,164.28
1368_155,1368,2018-09-09,374.55
1368_156,1368,2018-08-15,590.62
1368_157,1368,2018-09-24,218.43
1368_158,1368,2018-08-23,1081.56
1368_159,1368,2018-12-18,358.58
1368_160,1368,2018-11-06,487.81
1368_161,1368,2018-08-05,51.3
1368_162,1368,2018-12-17,0.0
1368_163,1368,2018-06-24,720.68
1368_164,1368,2018-06-30,582.9
1368_165,1368,2018-06-07,446.56
1368_166,1368,2018-08-04,643.58
1368_167,1368,2018-06-28,814.76
1368_168,1368,2018-07-06,82.93
1368_169,1368,2018-12-21,274.88
1368_170,1368,2018-06-27,372.92
1368_171,1368,2018-11-27,221.11
1368_172,1368,2018-11-14,207.44
1368_173,1368,2018-09-22,355.76
1368_174,1368,2018-11-17,303.4
1368_175,1368,2018-08-15,431.54
1368_176,1368,2018-08-25,123.83
1368_177,1368,2018-09-05,390.64
1368_178,1368,2018-08-27,255.28
1368_179,1368,2018-09-22,426.18
1368_180,1368,2018-12-31,105.49
1368_181,1368,2018-08-06,245.55
1368_182,1368,2018-10-27,575.96
1368_184,1368,2018-05-22,1354.94
1368_185,1368,2018-07-05,0.0
1368_186,1368,2018-07-09,572.23
1368_187,1368,2018-12-04,636.8
1368_188,1368,2018-12-15,673.19
1368_189,1368,2018-07-19,66.86
1368_190,1368,2018-07-10,473.12
1368_191,1368,2018-11-25,446.43
1368_192,1368,2018-11-27,750.19
1368_193,1368,2018-11-19,99.45
1368_194,1368,2018-08-23,348.64
1368_195,1368,2018-06-10,0.0
1368_196,1368,2018-07-19,317.9
1368_197,1368,2018-08-16,175.06
1368_198,1368,2018-06-18,0.0
1368_199,1368,2018-10-26,340.73
1368_200,1368,2018-06-05,247.91
1368_201,1368,2018-07-13,19.35
1368_202,1368,2018-10-30,200.5
1368_204,1368,2018-07-03,757.79
1368_207,1368,2018-07-21,76.62
1368_208,1368,2018-12-12,547.03
1368_209,1368,2018-10-26,63.04
1368_210,1368,2018-11-19,0.0
1368_211,1368,2018-09-25,89.5
1368_212,1368,2018-12-10,552.93
1368_214,1368,2018-06-14,331.46
1368_215,1368,2018-12-27,722.27
1368_217,1368,2018-11-11,172.67
1368_218,1368,2018-05-25,614.02
1368_219,1368,2018-10-15,705.87
1368_220,1368,2018-12-20,208.92
1368_221,1368,2018-08-25,0.0
1368_222,1368,2018-11-02,178.3
1368_224,1368,2018-12-03,138.57
1368_226,1368,2018-11-18,845.85
1368_227,1368,2018-09-10,685.04
1368_231,1368,2018-08-18,363.79
1368_233,1368,2018-07-05,0.0
1368_234,1368,2018-09-26,544.6
1368_235,1368,2018-06-22,0.0
1368_236,1368,2018-08-19,288.0
1368_237,1368,2018-05-25,180.37
1368_238,1368,2018-07-26,833.63
1368_239,1368,2018-12-04,196.4
1368_240,1368,2018-09-11,146.53
1368_241,1368,2018-06-05,0.0
1368_242,1368,2018-05-27,802.84
1368_243,1368,2018-05-23,0.0
1368_244,1368,2018-09-04,329.57
1368_245,1368,2018-12-07,681.69
1368_246,1368,2018-06-03,506.27
1368_247,1368,2018-12-17,115.57
1368_248,1368,2018-11-10,579.6
1368_249,1368,2018-05-29,671.99
1368_250,1368,2018-10-19,320.6
1368_251,1368,2018-05-24,584.1
1368_252,1368,2018-08-20,243.75
1368_253,1368,2018-06-08,163.92
1368_254,1368,2018-07-18,130.52
1368_255,1368,2018-12-25,0.0
1368_256,1368,2018-09-08,0.0
1368_257,1368,2018-10-09,265.87
1368_258,1368,2018-10-17,274.04
1368_260,1368,2018-08-31,477.84
1368_262,1368,2018-10-10,485.59
1368_264,1368,2018-06-05,115.17
1368_265,1368,2018-09-08,63.53
1368_266,1368,2018-11-28,705.8
1368_267,1368,2018-12-30,88.54
1368_268,1368,2018-12-27,532.18
1368_269,1368,2018-12-19,743.88
1368_270,1368,2018-07-25,161.02
1368_271,1368,2018-11-18,461.07
1368_272,1368,2018-11-12,673.91
1368_273,1368,2018-06-02,761.22
1368_274,1368,2018-08-24,134.91
1368_276,1368,2018-10-21,356.06
1368_277,1368,2018-11-21,0.0
1368_278,1368,2018-07-15,75.8
1368_279,1368,2018-05-23,375.34
1368_281,1368,2018-07-13,112.54
1368_282,1368,2018-11-15,42.67
1368_283,1368,2018-08-09,12.42
1368_284,1368,2018-11-14,342.57
1368_285,1368,2018-07-26,222.39
1368_286,1368,2018-05-26,404.22
1368_287,1368,2018-06-04,217.99
1368_288,1368,2018-10-10,308.96
1368_290,1368,2018-11-03,204.06
1368_291,1368,2018-08-10,510.67
1368_292,1368,2018-11-02,70.06
1368_293,1368,2018-11-25,0.0
1368_294,1368,2018-09-29,7.86
1368_295,1368,2018-05-25,97.32
1368_296,1368,2018-10-11,155.75
1368_297,1368,2018-12-01,547.87
1368_298,1368,2018-06-16,0.0
1368_299,1368,2018-12-26,411.24
1368_300,1368,2018-08-11,0.0
1368_301,1368,2018-05-26,619.19
1368_302,1368,2018-08-03,0.0
1368_303,1368,2018-11-19,682.75
1368_304,1368,2018-11-03,134.29
1368_305,1368,2018-08-06,0.0
1368_306,1368,2018-06-03,0.0
1368_307,1368,2018-07-05,302.86
1368_308,1368,2018-11-08,412.7
1368_310,1368,2018-07-08,289.52
1368_311,1368,2018-10-07,696.97
1368_312,1368,2018-11-07,0.0
1368_313,1368,2018-08-05,193.03
1368_314,1368,2018-05-28,23.86
1368_316,1368,2018-06-17,120.49
1368_317,1368,2018-05-22,45.85
1368_319,1368,2018-07-09,399.0
1368_320,1368,2018-11-21,254.53
1368_321,1368,2018-10-10,108.61
1368_322,1368,2018-06-17,32.94
1368_323,1368,2018-11-02,69.43
1368_324,1368,2018-09-29,512.39
1368_325,1368,2018-07-08,533.48
1368_327,1368,2018-06-16,700.15
1368_328,1368,2018-09-04,153.94
1368_329,1368,2018-11-12,694.03
1368_330,1368,2018-09-27,445.12
1368_331,1368,2018-09-10,267.68
1368_332,1368,2018-05-28,0.0
1368_333,1368,2018-09-16,490.35
1368_334,1368,2018-10-31,294.58
1368_335,1368,2018-05-30,729.78
1368_336,1368,2018-12-18,131.01
1368_337,1368,2018-10-27,22.23
1368_339,1368,2018-11-17,0.0
1368_340,1368,2018-09-25,587.68
1368_341,1368,2018-12-28,0.0
1368_342,1368,2018-11-07,496.88
1368_343,1368,2018-09-03,121.19
1368_344,1368,2018-08-17,46.37
1368_345,1368,2018-09-26,127.42
1368_346,1368,2018-10-07,491.87
1368_347,1368,2018-11-15,348.27
1368_348,1368,2018-10-02,0.0
1368_349,1368,2018-07-07,0.0
1368_350,1368,2018-10-17,0.0
1368_351,1368,2018-09-18,622.6
1368_352,1368,2018-05-30,333.47
1368_354,1368,2018-06-06,90.09
1368_355,1368,2018-12-11,400.33
1368_357,1368,2018-09-03,480.04
1368_358,1368,2018-09-30,248.11
1368_359,1368,2018-08-18,376.14
1368_360,1368,2018-12-04,180.43
1368_361,1368,2018-07-19,328.19
1368_362,1368,2018-10-07,434.92
1368_363,1368,2018-07-28,501.15
1368_364,1368,2018-07-18,316.28
1368_365,1368,2018-10-21,0.0
1368_366,1368,2018-11-22,461.28
1368_367,1368,2018-11-25,30.56
1368_368,1368,2018-06-17,0.0
1368_369,1368,2018-11-02,49.85
1368_370,1368,2018-08-18,462.47
1368_371,1368,2018-12-14,0.0
1368_372,1368,2018-12-09,266.53
1368_373,1368,2018-10-13,537.09
1368_374,1368,2018-09-14,561.02
1368_375,1368,2018-06-02,372.63
1368_376,1368,2018-10-30,273.03
1368_377,1368,2018-10-30,211.88
1368_378,1368,2018-10-31,405.48
1368_379,1368,2018-10-26,504.99
1368_380,1368,2018-09-14,309.13
1368_381,1368,2018-10-10,528.75
1368_382,1368,2018-07-03,330.06
1368_383,1368,2018-09-09,696.62
1368_384,1368,2018-09-23,575.22
1368_385,1368,2018-10-21,397.89
1368_386,1368,2018-12-24,536.83
1368_387,1368,2018-08-02,343.24
1368_388,1368,2018-09-08,281.4
1368_389,1368,2018-07-03,706.04
1368_391,1368,2018-12-01,0.0
1368_392,1368,2018-06-04,415.16
1368_393,1368,2018-08-20,0.0
1368_394,1368,2018-08-17,0.0
1368_395,1368,2018-07-19,472.84
1368_396,1368,2018-07-25,585.07
1368_397,1368,2018-08-06,50.01
1368_398,1368,2018-09-18,578.24
1368_400,1368,2018-10-04,74.4
1368_401,1368,2018-07-29,220.71
1368_402,1368,2018-12-21,313.66
1368_403,1368,2018-11-23,547.02
1368_404,1368,2018-11-30,609.98
1368_405,1368,2018-11-01,341.54
1368_406,1368,2018-12-21,0.0
1368_407,1368,2018-09-06,200.52
1368_408,1368,2018-11-04,542.51
1368_409,1368,2018-10-28,45.51
1368_410,1368,2018-11-03,258.61
1368_411,1368,2018-10-30,249.81
1368_412,1368,2018-06-20,559.03
1368_413,1368,2018-09-16,0.0
1368_414,1368,2018-11-24,436.66
1368_415,1368,2018-12-05,187.7
1368_416,1368,2018-12-09,93.26
1368_417,1368,2018-11-03,0.0
1368_418,1368,2018-12-09,404.34
1368_419,1368,2018-10-09,77.81
1368_420,1368,2018-08-01,594.36
1368_422,1368,2018-11-01,0.0
1368_423,1368,2018-10-06,20.75
1368_424,1368,2018-08-27,41.28
1368_425,1368,2018-10-08,389.94
1368_426,1368,2018-09-07,158.72
1368_427,1368,2018-06-10,317.01
1368_428,1368,2018-05-23,189.23
1368_430,1368,2018-09-10,366.84
1368_431,1368,2018-07-14,86.75
1368_432,1368,2018-12-16,510.81
1368_433,1368,2018-10-08,298.08
1368_434,1368,2018-09-14,615.38
1368_435,1368,2018-08-24,786.84
1368_436,1368,2018-12-14,88.9
1368_437,1368,2018-07-18,262.78
1368_438,1368,2018-09-06,542.46
1368_439,1368,2018-06-11,193.06
1368_440,1368,2018-06-12,278.59
1368_441,1368,2018-12-25,291.03
1368_442,1368,2018-08-29,139.26
1368_444,1368,2018-07-06,507.08
1368_445,1368,2018-07-16,650.15
1368_446,1368,2018-08-04,874.82
1368_447,1368,2018-06-06,349.36
1368_448,1368,2018-06-27,197.5
1368_449,1368,2018-09-04,29.88
1368_450,1368,2018-12-30,162.89
1368_451,1368,2018-07-09,649.04
1368_452,1368,2018-09-09,402.72
1368_453,1368,2018-08-22,388.27
1368_454,1368,2018-09-07,530.13
1368_455,1368,2018-07-11,467.33
1368_457,1368,2018-12-11,612.91
1368_459,1368,2018-11-14,431.26
1368_460,1368,2018-12-26,6.63
1368_461,1368,2018-11-03,0.0
1368_462,1368,2018-11-30,401.38
1369_0,1369,2018-12-26,0.0
1369_1,1369,2018-12-24,510.3
1369_2,1369,2018-12-25,262.92
1369_3,1369,2018-12-23,0.0
1369_4,1369,2018-11-25,782.25
1369_5,1369,2018-12-03,671.79
1369_6,1369,2018-11-24,934.57
1369_7,1369,2018-11-20,360.63
1369_8,1369,2018-11-19,0.0
1369_9,1369,2018-11-22,300.11
1369_10,1369,2018-12-23,746.73
1369_11,1369,2018-12-07,152.83
1369_12,1369,2018-12-12,1121.5
1369_13,1369,2018-11-28,294.4
1369_14,1369,2018-12-17,961.43
1369_15,1369,2018-12-21,516.65
1369_16,1369,2018-12-11,348.28
1369_17,1369,2018-12-23,480.7
1369_18,1369,2018-12-22,502.6
1369_19,1369,2018-11-19,689.39
1369_20,1369,2018-11-28,401.79
1369_21,1369,2018-11-26,485.11
1369_22,1369,2018-11-19,477.94
1369_23,1369,2018-11-24,200.65
1369_24,1369,2018-12-03,306.35
1369_25,1369,2018-12-08,709.91
1369_26,1369,2018-11-25,760.29
1369_27,1369,2018-12-14,0.0
1369_28,1369,2018-12-21,1115.38
1369_29,1369,2018-12-25,579.69
1369_30,1369,2018-11-29,371.92
1369_31,1369,2018-12-28,522.01
1369_32,1369,2018-12-24,426.09
1369_33,1369,2018-11-26,77.31
1369_34,1369,2018-11-22,834.96
1369_35,1369,2018-12-02,901.14
1369_36,1369,2018-12-27,724.7
1369_37,1369,2018-12-30,195.73
1369_38,1369,2018-12-09,779.95
1369_39,1369,2018-12-24,703.6
1369_40,1369,2018-11-25,587.63
1369_41,1369,2018-12-14,332.34
1369_42,1369,2018-12-25,289.5
1369_43,1369,2018-12-27,496.8
1369_44,1369,2018-12-06,1144.78
1369_45,1369,2018-12-31,0.0
1369_46,1369,2018-12-23,471.04
1369_47,1369,2018-12-16,762.43
1369_48,1369,2018-12-24,366.65
1369_49,1369,2018-12-21,466.94
1369_50,1369,2018-12-05,0.0
1369_51,1369,2018-12-16,174.21
1369_52,1369,2018-11-24,652.49
1369_53,1369,2018-11-27,269.55
1369_54,1369,2018-11-27,349.24
1369_55,1369,2018-11-21,480.62
1369_56,1369,2018-12-01,804.33
1369_57,1369,2018-12-15,390.31
1369_58,1369,2018-12-20,990.25
1369_59,1369,2018-11-30,692.06
1369_60,1369,2018-12-25,0.0
1369_61,1369,2018-11-23,596.38
1369_62,1369,2018-12-23,647.49
1369_63,1369,2018-12-16,466.21
1369_64,1369,2018-11-28,238.2
1369_65,1369,2018-12-03,402.06
1369_66,1369,2018-12-30,601.92
1369_67,1369,2018-12-26,0.0
1369_68,1369,2018-12-01,450.22
1369_69,1369,2018-11-20,204.03
1369_70,1369,2018-12-27,690.17
1369_71,1369,2018-12-27,452.92
1369_72,1369,2018-12-21,115.81
1369_73,1369,2018-12-14,839.65
1369_74,1369,2018-12-25,475.92
1369_75,1369,2018-12-04,424.33
1369_76,1369,2018-12-30,364.3
1369_77,1369,2018-11-28,876.73
1369_78,1369,2018-11-27,344.15
1369_79,1369,2018-12-15,125.69
1369_80,1369,2018-12-11,474.02
1369_81,1369,2018-12-23,466.76
1369_82,1369,2018-12-06,332.45
1369_83,1369,2018-12-26,646.0
1369_84,1369,2018-11-26,812.34
1369_85,1369,2018-12-01,1001.7
1369_86,1369,2018-12-18,349.5
1369_87,1369,2018-12-18,683.75
1369_88,1369,2018-12-11,888.53
1369_89,1369,2018-12-27,586.36
1369_90,1369,2018-12-07,299.58
1369_91,1369,2018-11-27,292.54
1369_92,1369,2018-12-02,53.62
1369_93,1369,2018-12-07,744.33
1369_94,1369,2018-12-02,465.91
1369_95,1369,2018-11-27,744.09
1369_96,1369,2018-12-02,623.14
1369_97,1369,2018-12-26,464.48
1369_98,1369,2018-12-16,947.23
1369_99,1369,2018-12-20,355.1
1369_100,1369,2018-12-06,689.32
1369_101,1369,2018-12-03,663.31
1370_0,1370,2018-11-25,287.78
1370_1,1370,2018-11-09,356.57
1370_2,1370,2018-11-02,491.22
1370_3,1370,2018-10-14,187.56
1370_7,1370,2018-11-10,0.0
1370_8,1370,2018-09-23,94.95
1370_10,1370,2018-09-29,0.0
1370_14,1370,2018-09-28,602.23
1370_16,1370,2018-11-07,366.12
1370_18,1370,2018-12-31,534.63
1370_20,1370,2018-10-25,102.68
1370_21,1370,2018-09-26,303.15
1370_22,1370,2018-10-10,373.82
1370_23,1370,2018-09-13,0.0
1370_24,1370,2018-11-18,248.55
1370_25,1370,2018-12-03,77.76
1370_26,1370,2018-09-27,213.53
1370_27,1370,2018-12-06,613.05
1370_28,1370,2018-09-18,398.45
1370_29,1370,2018-12-17,321.48
1370_30,1370,2018-09-28,325.64
1370_32,1370,2018-09-16,222.74
1370_33,1370,2018-12-31,257.65
1370_34,1370,2018-09-27,440.9
1370_37,1370,2018-11-01,237.22
1370_39,1370,2018-11-09,897.38
1370_40,1370,2018-12-27,365.5
1370_43,1370,2018-10-30,79.66
1370_44,1370,2018-11-14,515.93
1370_47,1370,2018-12-09,193.53
1370_48,1370,2018-10-11,252.91
1370_50,1370,2018-10-25,376.92
1370_52,1370,2018-11-11,539.2
1370_53,1370,2018-09-27,216.07
1370_54,1370,2018-09-28,146.52
1370_58,1370,2018-10-28,333.8
1370_60,1370,2018-11-24,382.85
1370_62,1370,2018-09-18,484.39
1370_64,1370,2018-10-05,812.18
1370_65,1370,2018-11-16,813.01
1370_66,1370,2018-10-04,677.63
1370_69,1370,2018-12-04,747.55
1370_72,1370,2018-11-13,159.85
1370_73,1370,2018-11-02,569.33
1370_76,1370,2018-09-30,359.22
1370_78,1370,2018-09-28,206.54
1370_79,1370,2018-09-15,126.04
1370_81,1370,2018-12-24,202.08
1370_86,1370,2018-12-12,517.51
1370_89,1370,2018-11-05,579.02
1370_90,1370,2018-09-22,490.61
1370_92,1370,2018-12-14,467.96
1370_98,1370,2018-12-13,508.74
1370_99,1370,2018-11-07,431.71
1370_102,1370,2018-12-13,706.5
1370_103,1370,2018-09-28,301.8
1370_104,1370,2018-11-24,19.54
1370_107,1370,2018-12-02,606.88
1370_109,1370,2018-10-16,0.0
1370_114,1370,2018-10-17,477.11
1370_115,1370,2018-12-18,270.65
1370_117,1370,2018-10-16,506.27
1370_120,1370,2018-10-13,0.0
1370_121,1370,2018-10-17,453.97
1370_125,1370,2018-11-11,472.74
1370_127,1370,2018-10-05,845.2
1370_131,1370,2018-12-25,130.41
1370_135,1370,2018-11-16,378.84
1370_136,1370,2018-12-28,326.74
1370_142,1370,2018-11-23,0.0
1370_144,1370,2018-12-07,248.26
1370_145,1370,2018-11-10,0.0
1370_146,1370,2018-10-31,312.06
1370_149,1370,2018-11-30,234.25
1370_151,1370,2018-09-20,98.71
1370_152,1370,2018-12-26,436.55
1370_156,1370,2018-10-25,44.81
1370_157,1370,2018-12-28,0.0
1370_160,1370,2018-10-15,358.27
1370_162,1370,2018-10-08,630.45
1370_164,1370,2018-10-08,1090.34
1370_165,1370,2018-12-14,436.13
1370_166,1370,2018-10-03,834.04
1370_168,1370,2018-10-15,247.4
1370_169,1370,2018-12-04,452.28
1370_170,1370,2018-10-08,388.26
1370_172,1370,2018-10-18,0.0
1370_174,1370,2018-12-12,432.64
1370_175,1370,2018-12-07,0.0
1370_176,1370,2018-10-19,241.46
1370_179,1370,2018-11-11,390.23
1370_180,1370,2018-10-01,234.18
1370_182,1370,2018-11-14,286.84
1370_183,1370,2018-12-24,262.27
1370_185,1370,2018-11-13,229.47
1370_187,1370,2018-12-15,341.76
1370_188,1370,2018-10-19,168.03
1370_189,1370,2018-10-21,738.38
1370_190,1370,2018-09-13,22.2
1370_191,1370,2018-11-17,654.17
1370_194,1370,2018-10-17,510.09
1370_198,1370,2018-10-15,212.79
1370_200,1370,2018-12-26,513.27
1370_201,1370,2018-12-04,297.62
1370_203,1370,2018-12-27,0.0
1370_204,1370,2018-10-12,345.01
1370_205,1370,2018-11-30,17.87
1370_207,1370,2018-12-07,381.61
1370_208,1370,2018-11-03,152.55
1370_212,1370,2018-12-04,413.35
1370_213,1370,2018-10-04,646.99
1370_215,1370,2018-11-20,440.52
1370_216,1370,2018-09-16,913.6
1370_217,1370,2018-10-21,120.7
1370_219,1370,2018-12-31,298.74
1370_221,1370,2018-12-23,607.18
1370_224,1370,2018-10-14,419.69
1370_227,1370,2018-11-15,469.05
1370_232,1370,2018-11-11,329.01
1370_234,1370,2018-10-12,0.0
1370_236,1370,2018-12-14,341.05
1370_240,1370,2018-11-20,23.54
1370_241,1370,2018-11-15,98.03
1370_242,1370,2018-09-27,392.79
1370_245,1370,2018-12-30,94.94
1370_248,1370,2018-10-18,0.0
1370_249,1370,2018-12-02,762.63
1370_250,1370,2018-09-28,369.56
1370_251,1370,2018-11-05,732.91
1370_252,1370,2018-09-27,459.78
1370_254,1370,2018-12-02,128.05
1370_256,1370,2018-09-13,468.42
1370_257,1370,2018-12-20,608.29
1370_258,1370,2018-10-11,48.58
1370_261,1370,2018-11-23,90.8
1370_262,1370,2018-10-28,673.79
1370_263,1370,2018-12-19,39.61
1370_264,1370,2018-10-10,844.49
1370_267,1370,2018-11-18,599.11
1370_268,1370,2018-12-05,133.13
1370_269,1370,2018-12-27,247.43
1370_270,1370,2018-10-01,337.11
1370_272,1370,2018-11-17,324.34
1370_276,1370,2018-09-25,118.7
1370_277,1370,2018-10-04,354.35
1370_278,1370,2018-10-28,631.96
1370_279,1370,2018-09-28,0.0
1370_282,1370,2018-09-14,712.82
1370_285,1370,2018-12-26,186.84
1370_286,1370,2018-09-13,272.44
1370_288,1370,2018-10-15,450.64
1370_289,1370,2018-10-30,0.0
1370_291,1370,2018-09-20,358.59
1370_292,1370,2018-12-28,342.66
1370_296,1370,2018-10-12,346.89
1370_297,1370,2018-12-16,0.0
1370_298,1370,2018-10-13,63.92
1370_299,1370,2018-10-06,195.02
1370_300,1370,2018-11-11,0.0
